"","key","fscorea","fscoreb","fscorea_fscoreb","fscoreb_fscorea","away_win","home_win","teamaspread","overunder","teambspread","teama_vegas_fscore","teamb_vegas_fscore","scorea","scoreb","timeleft","teama","teamb","scorea_scoreb","date","scoreb_scorea","pct_complete","pct_left","cf1","cf2","teama_adj_fscore","teamb_adj_fscore","pfscoreb_pfscorea"
"104","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,15,18,38.2333333333,"cha","tor",-3,2016-04-05,3,20.3472222222917,79.6527777777083,1.67807095427698,0.0249320105700444,93.2588541665984,99.4449652777068,6.18611111110833
"105","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,49,67,17.0833333333,"cha","tor",-18,2016-04-05,18,64.4097222222917,35.5902777777083,15.0333865995997,0.426151017426413,83.9674479165984,103.391059027707,19.4236111111083
"106","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,44,58,20.7,"cha","tor",-14,2016-04-05,14,56.875,43.125,10.6286546520157,0.258260159387395,86.3703125,102.0953125,15.725
"107","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,35,40,28.9,"cha","tor",-5,2016-04-05,5,39.7916666666667,60.2083333333333,3.21522909591437,0.0597816502991514,94.1546875,101.563020833333,7.40833333333333
"108","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,9,12,42.8666666667,"cha","tor",-3,2016-04-05,3,10.694444444375,89.305555555625,1.58505739577117,0.0214877926892406,96.7427083334016,103.314930555627,6.57222222222499
"109","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,90,96,0,"cha","tor",-6,2016-04-05,6,100,0,60,2388.64302332098,90,96,6
"110","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,0,0,48,"cha","tor",0,2016-04-05,0,0,100,0,0,98.25,102.25,4
"111","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,50,67,16.0166666667,"cha","tor",-17,2016-04-05,17,66.631944444375,33.368055555625,14.6599547717551,0.437642459479203,82.7841145834015,101.118836805627,18.334722222225
"112","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,35,43,27.6833333333,"cha","tor",-8,2016-04-05,8,42.3263888889583,57.6736111110417,5.25571947689286,0.101149313997933,91.6643229165984,101.97126736104,10.3069444444417
"113","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,11,16,40.8,"cha","tor",-5,2016-04-05,5,15,85,2.70765180536941,0.0381884092323826,94.5125,102.9125,8.39999999999999
"114","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,19,28,34.45,"cha","tor",-9,2016-04-05,9,28.2291666666667,71.7708333333333,5.30253376540281,0.0856429879750112,89.51484375,101.385677083333,11.8708333333333
"115","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,66,75,8.78333333333,"cha","tor",-9,2016-04-05,9,81.7013888888958,18.2986111111042,10.4485690184792,0.505616453228069,83.9783854166598,93.710329861104,9.73194444444417
"116","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,9,6,45.55,"cha","tor",3,2016-04-05,-3,5.10416666666667,94.8958333333333,-1.53778766127701,-0.0198572902794339,102.23515625,103.030989583333,0.795833333333334
"117","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,11,14,41.4666666667,"cha","tor",-3,2016-04-05,3,13.6111111110417,86.3888888889583,1.6115167431733,0.0224354250669507,95.8770833334016,102.33263888896,6.45555555555833
"118","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,74,85,3.75,"cha","tor",-11,2016-04-05,11,92.1875,7.8125,19.3699199391637,1.86492407260824,81.67578125,92.98828125,11.3125
"119","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,25,34,32.1,"cha","tor",-9,2016-04-05,9,33.125,66.875,5.49250377927618,0.0938792796014601,90.7046875,102.3796875,11.675
"120","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,4,4,47,"cha","tor",0,2016-04-05,0,2.08333333333333,97.9166666666667,0,0,100.203125,104.119791666667,3.91666666666666
"121","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,90,94,0.15,"cha","tor",-4,2016-04-05,4,99.6875,0.3125,26.6666666666667,41.2163795977295,90.30703125,94.31953125,4.0125
"122","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,19,30,34.3166666667,"cha","tor",-11,2016-04-05,11,28.506944444375,71.493055555625,6.49340894246494,0.105203634672844,89.2419270834016,103.101649305627,13.859722222225
"123","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,25,35,31.7166666667,"cha","tor",-10,2016-04-05,10,33.9236111110417,66.0763888889583,6.13941269435109,0.105951702985446,89.9200520834016,102.56310763896,12.6430555555583
"124","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,26,35,30.9,"cha","tor",-9,2016-04-05,9,35.625,64.375,5.59773372214011,0.0986446899248577,89.2484375,100.8234375,11.575
"125","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,88,94,0.416666666667,"cha","tor",-6,2016-04-05,6,99.1319444444437,0.868055555556253,28.3719746245988,17.239238124672,88.852864583334,94.8875868055563,6.03472222222224
"126","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,37,49,26.05,"cha","tor",-12,2016-04-05,12,45.7291666666667,54.2708333333333,8.12587257593711,0.164200993376113,90.32109375,104.491927083333,14.1708333333333
"127","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,25,35,31.9333333333,"cha","tor",-10,2016-04-05,10,33.4722222222917,66.5277777777083,6.11862762336321,0.105018393230097,90.3635416665984,103.024652777707,12.6611111111083
"128","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,0,0,48,"cha","tor",0,2016-04-05,0,0,100,0,0,98.25,102.25,4
"129","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,80,91,1.78333333333,"cha","tor",-11,2016-04-05,11,96.2847222222292,3.71527777777084,27.6201403710575,4.88328311895938,83.6502604166598,94.7988715277707,11.1486111111108
"130","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,9,8,45.1833333333,"cha","tor",1,2016-04-05,-1,5.868055555625,94.131944444375,-0.514666077533382,-0.00668899563749005,101.484635416598,104.249913194373,2.765277777775
"131","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,66,75,10.55,"cha","tor",-9,2016-04-05,9,78.0208333333333,21.9791666666667,9.54445034214364,0.398523012767077,87.59453125,97.4736979166667,9.87916666666668
"132","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,87,93,0.616666666667,"cha","tor",-6,2016-04-05,6,98.7152777777771,1.28472222222292,24.2162205838617,10.454824995398,88.262239583334,94.3136284722229,6.05138888888892
"133","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,44,58,22.3,"cha","tor",-14,2016-04-05,14,53.5416666666667,46.4583333333333,10.2423792953926,0.2344451861697,89.6453125,105.503645833333,15.8583333333333
"134","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,32,39,29.4,"cha","tor",-7,2016-04-05,7,38.75,61.25,4.46303699144337,0.0818492661516924,92.178125,101.628125,9.45000000000002
"135","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,37,46,26.7833333333,"cha","tor",-9,2016-04-05,9,44.2013888889583,55.7986111110417,6.0107696679407,0.118786960516526,91.8221354165984,103.05407986104,11.2319444444417
"136","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,90,94,0.366666666667,"cha","tor",-4,2016-04-05,4,99.2361111111104,0.763888888889582,19.86254132645,13.5166206234938,90.750520833334,94.7810763888896,4.03055555555558
"137","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,90,94,0.333333333333,"cha","tor",-4,2016-04-05,4,99.3055555555563,0.694444444443747,20.5798302171087,15.2489515010735,90.682291666666,94.7100694444437,4.02777777777776
"138","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,42,54,24.2,"cha","tor",-12,2016-04-05,12,49.5833333333333,50.4166666666667,8.42927230423525,0.180696587506561,91.534375,105.551041666667,14.0166666666667
"139","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,15,20,37.65,"cha","tor",-5,2016-04-05,5,21.5625,78.4375,2.81829944387771,0.0423920280202162,92.06484375,100.20234375,8.1375
"140","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,66,75,8.18333333333,"cha","tor",-9,2016-04-05,9,82.9513888888958,17.0486111111042,10.8194926459638,0.554273180670427,82.7502604166598,92.432204861104,9.68194444444416
"141","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,9,12,43.25,"cha","tor",-3,2016-04-05,3,9.89583333333333,90.1041666666667,1.57803694490742,0.0212405915871712,97.52734375,104.131510416667,6.60416666666666
"142","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,88,93,0.433333333333,"cha","tor",-5,2016-04-05,5,99.0972222222229,0.902777777777089,23.2845157711969,13.6673001816298,88.886979166666,93.9230902777771,5.03611111111108
"143","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,35,42,28.1833333333,"cha","tor",-7,2016-04-05,7,41.2847222222917,58.7152777777083,4.55795328737048,0.0864705655163989,92.6877604165984,102.036371527707,9.34861111110833
"144","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,22,30,34.1,"cha","tor",-8,2016-04-05,8,28.9583333333333,71.0416666666667,4.73740601809107,0.0771441459645683,91.7984375,102.640104166667,10.8416666666667
"145","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,43,56,22.3,"cha","tor",-13,2016-04-05,13,53.5416666666667,46.4583333333333,9.51078077429312,0.217699101443293,88.6453125,103.503645833333,14.8583333333333
"146","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,66,75,7.93333333333,"cha","tor",-9,2016-04-05,9,83.4722222222292,16.5277777777708,10.9861441934129,0.577058602581487,82.2385416666598,91.8996527777707,9.66111111111083
"147","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,37,49,26.0333333333,"cha","tor",-12,2016-04-05,12,45.7638888889583,54.2361111110417,8.12846134040822,0.164337615070063,90.2869791665984,104.45642361104,14.1694444444417
"148","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,35,43,27.4,"cha","tor",-8,2016-04-05,8,42.9166666666667,57.0833333333333,5.28270543795374,0.102510672559866,91.084375,101.367708333333,10.2833333333333
"149","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,44,57,22.3,"cha","tor",-13,2016-04-05,13,53.5416666666667,46.4583333333333,9.51078077429312,0.217699101443293,89.6453125,104.503645833333,14.8583333333333
"150","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,68,81,6.58333333333,"cha","tor",-13,2016-04-05,13,86.2847222222292,13.7152777777708,17.3935635140047,1.0619245612975,81.4752604166599,95.0238715277707,13.5486111111108
"151","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,29,35,30.65,"cha","tor",-6,2016-04-05,6,36.1458333333333,63.8541666666667,3.74695196243224,0.0664610844532839,91.73671875,100.290885416667,8.55416666666666
"152","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,11,18,40.15,"cha","tor",-7,2016-04-05,7,16.3541666666667,83.6458333333333,3.82118309926686,0.0545914275275445,93.18203125,103.527864583333,10.3458333333333
"153","2016-04-05.cha.tor",90,96,-6,6,0,1,4,200.5,-4,98.25,102.25,49,67,16.3666666667,"cha","tor",-18,2016-04-05,18,65.9027777777083,34.0972222222917,15.3566575416898,0.450552844526337,82.5005208334016,101.864409722293,19.3638888888917
"154","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,0,0,48,"chi","mem",0,2016-04-05,0,0,100,0,0,102.25,99.25,-3
"155","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,4,5,44.6166666667,"chi","mem",-1,2016-04-05,1,7.04861111104167,92.9513888889583,0.517915385004816,0.00679962371353029,99.0427951389599,97.2542534722911,-1.78854166666875
"156","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,26,32,33.35,"chi","mem",-6,2016-04-05,6,30.5208333333333,69.4791666666667,3.59264261624101,0.059554799710125,97.0424479166667,100.958072916667,3.91562499999999
"157","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,11,11,41.05,"chi","mem",0,2016-04-05,0,14.4791666666667,85.5208333333333,0,0,98.4450520833333,95.8794270833333,-2.565625
"158","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,35,45,28.05,"chi","mem",-10,2016-04-05,10,41.5625,58.4375,6.52675333164838,0.124293004015687,94.75234375,102.99921875,8.246875
"159","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,56,71,16.6166666667,"chi","mem",-15,2016-04-05,15,65.381944444375,34.618055555625,12.7012773266165,0.368138041592571,91.3969618056265,105.358420138958,13.9614583333313
"160","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,0,0,47.6833333333,"chi","mem",0,2016-04-05,0,0.65972222229167,99.3402777777083,0,0,101.575434027707,98.5952256943755,-2.98020833333125
"161","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,58,76,14.7833333333,"chi","mem",-18,2016-04-05,18,69.2013888889583,30.7986111110417,16.1518183070424,0.514226576152215,89.4915798610401,106.567621527709,17.0760416666688
"162","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,58,76,15.05,"chi","mem",-18,2016-04-05,18,68.6458333333333,31.3541666666667,16.0092260809183,0.502420834344907,90.0596354166667,107.119010416667,17.059375
"163","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,2,2,45.9333333333,"chi","mem",0,2016-04-05,0,4.305555555625,95.694444444375,0,0,99.8475694443734,96.9767361110422,-2.87083333333125
"164","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,30,34,31.05,"chi","mem",-4,2016-04-05,4,35.3125,64.6875,2.48188819423079,0.0435670323722393,96.14296875,98.20234375,2.059375
"165","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,50,61,20.2833333333,"chi","mem",-11,2016-04-05,11,57.743055555625,42.256944444375,8.43592569586398,0.208351682040964,93.2077256943734,102.940017361042,9.73229166666874
"166","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,52,66,19.25,"chi","mem",-14,2016-04-05,14,59.8958333333333,40.1041666666667,11.0192959775564,0.283817517231733,93.0065104166667,105.803385416667,12.796875
"167","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,0,0,48,"chi","mem",0,2016-04-05,0,0,100,0,0,102.25,99.25,-3
"168","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,48,59,20.9833333333,"chi","mem",-11,2016-04-05,11,56.2847222222917,43.7152777777083,8.29483552096155,0.199365599743214,92.6988715277068,102.387413194376,9.68854166666875
"169","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,4,4,44.6166666667,"chi","mem",0,2016-04-05,0,7.04861111104167,92.9513888889583,0,0,99.0427951389599,96.2542534722911,-2.78854166666875
"170","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,52,64,19.8666666667,"chi","mem",-12,2016-04-05,12,58.6111111110417,41.3888888889583,9.29825996762152,0.233506293275731,94.3201388889599,105.078472222291,10.7583333333313
"171","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,68,89,9.43333333333,"chi","mem",-21,2016-04-05,21,80.3472222222292,19.6527777777708,23.5359889826258,1.07530804991374,88.0949652777707,108.505381944438,20.4104166666669
"172","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,70,89,8.91666666667,"chi","mem",-19,2016-04-05,19,81.4236111111042,18.5763888888958,21.8947551361333,1.04673173126462,88.994357638896,107.437065972229,18.4427083333331
"173","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,84,99,4.05,"chi","mem",-15,2016-04-05,15,91.5625,8.4375,25.4456678903991,2.30152472602289,92.62734375,107.37421875,14.746875
"174","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,0,0,47.4166666667,"chi","mem",0,2016-04-05,0,1.21527777770833,98.7847222222917,0,0,101.007378472293,98.0438368056245,-2.96354166666875
"175","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,21,28,34.6833333333,"chi","mem",-7,2016-04-05,7,27.743055555625,72.256944444375,4.11034468573024,0.0660293945285229,94.8827256943734,99.7150173610422,4.83229166666874
"176","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,49,59,20.7333333333,"chi","mem",-10,2016-04-05,10,56.805555555625,43.194444444375,7.58582606136867,0.184086262328575,93.1663194443734,101.870486111042,8.70416666666875
"177","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,68,89,9.75,"chi","mem",-21,2016-04-05,21,79.6875,20.3125,23.1553495496388,1.0301732624595,88.76953125,109.16015625,20.390625
"178","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,0,0,47.1166666667,"chi","mem",0,2016-04-05,0,1.84027777770834,98.1597222222917,0,0,100.368315972293,97.4235243056245,-2.94479166666875
"179","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,84,97,4.46666666667,"chi","mem",-13,2016-04-05,13,90.6944444444375,9.30555555556251,21.0273907746628,1.75673081307848,93.5149305555627,106.235763888896,12.7208333333331
"180","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,80,91,6.08333333333,"chi","mem",-11,2016-04-05,11,87.3263888888958,12.6736111111042,15.2992714053573,0.995568011702574,92.958767361104,103.578559027771,10.6197916666669
"181","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,85,101,2.4,"chi","mem",-16,2016-04-05,16,95,5,34.9148624377588,4.83664424840584,90.1125,105.9625,15.85
"182","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,54,66,18.1166666667,"chi","mem",-12,2016-04-05,12,62.256944444375,37.743055555625,9.73417476158035,0.263228539817092,92.5922743056265,103.459982638958,10.8677083333313
"183","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,21,23,36.1,"chi","mem",-2,2016-04-05,2,24.7916666666667,75.2083333333333,1.15118837597243,0.0179090734544124,97.9005208333333,97.6442708333333,-0.256249999999994
"184","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,61,81,13.25,"chi","mem",-20,2016-04-05,20,72.3958333333333,27.6041666666667,18.9476308554304,0.658708168000394,89.2252604166667,108.397135416667,19.171875
"185","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,48,57,22.85,"chi","mem",-9,2016-04-05,9,52.3958333333333,47.6041666666667,6.50507989434931,0.146017832537996,96.6752604166667,104.247135416667,7.57187500000001
"186","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,30,32,32.4333333333,"chi","mem",-2,2016-04-05,2,32.430555555625,67.569444444375,1.21429130733599,0.0205838425048278,99.0897569443734,99.0626736110422,-0.0270833333312623
"187","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,11,10,41.05,"chi","mem",1,2016-04-05,-1,14.4791666666667,85.5208333333333,-0.539883667603097,-0.00757728241932761,98.4450520833333,94.8794270833333,-3.565625
"188","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,30,34,31.3333333333,"chi","mem",-4,2016-04-05,4,34.7222222222917,65.2777777777083,2.47068441432892,0.043055740575082,96.7465277777068,98.7881944443755,2.04166666666875
"189","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,13,12,39.9,"chi","mem",1,2016-04-05,-1,16.875,83.125,-0.547585678193394,-0.00786234352744161,97.9953125,94.5015625,-3.49375000000001
"190","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,2,2,45.6666666667,"chi","mem",0,2016-04-05,0,4.86111111104166,95.1388888889583,0,0,99.2795138889599,96.4253472222912,-2.85416666666875
"191","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,92,108,0,"chi","mem",-16,2016-04-05,16,100,0,160,6369.71472885596,92,108,16
"192","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,82,97,5.11666666667,"chi","mem",-15,2016-04-05,15,89.3402777777708,10.6597222222292,22.7067206420625,1.69942619983788,92.8995659722293,107.579774305562,14.6802083333331
"193","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,4,8,42.8,"chi","mem",-4,2016-04-05,4,10.8333333333333,89.1666666666667,2.11505058005656,0.0287084055953859,95.1729166666667,96.4979166666667,1.32499999999999
"194","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,21,23,36.2,"chi","mem",-2,2016-04-05,2,24.5833333333333,75.4166666666667,1.14960249785902,0.0178448028060944,98.1135416666667,97.8510416666667,-0.262500000000003
"195","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,36,45,28.05,"chi","mem",-9,2016-04-05,9,41.5625,58.4375,5.87407799848354,0.111863703614118,95.75234375,102.99921875,7.246875
"196","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,75,91,7.51666666667,"chi","mem",-16,2016-04-05,16,84.3402777777708,15.6597222222292,20.0566635111669,1.10032024342179,91.0120659722293,106.542274305562,15.5302083333331
"197","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,87,104,0.866666666667,"chi","mem",-17,2016-04-05,17,98.1944444444437,1.80555555555625,59.2862957593378,19.1414285027415,88.8461805555563,105.79201388889,16.9458333333333
"198","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,9,8,41.6833333333,"chi","mem",1,2016-04-05,-1,13.1597222222917,86.8402777777083,-0.535778357429487,-0.00742799181134858,97.7941840277068,94.1889756943755,-3.60520833333125
"199","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,61,83,12.4666666667,"chi","mem",-22,2016-04-05,22,74.0277777777083,25.9722222222917,21.4811703118075,0.784269345830436,87.5565972222932,108.777430555624,21.2208333333313
"200","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,21,28,34.7333333333,"chi","mem",-7,2016-04-05,7,27.6388888889583,72.3611111110417,4.1073953122353,0.0659058878633885,94.9892361110401,99.8184027777089,4.82916666666875
"201","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,54,69,17.4,"chi","mem",-15,2016-04-05,15,63.75,36.25,12.4140883290355,0.346751566042379,91.065625,104.978125,13.9125
"202","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,0,0,46.7333333333,"chi","mem",0,2016-04-05,0,2.63888888895833,97.3611111110417,0,0,99.5517361110401,96.6309027777089,-2.92083333333125
"203","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,26,30,33.6833333333,"chi","mem",-4,2016-04-05,4,29.8263888889583,70.1736111110417,2.38325685219902,0.0391933264480564,97.7525173610401,99.6473090277088,1.89479166666875
"204","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,23,30,33.75,"chi","mem",-7,2016-04-05,7,29.6875,70.3125,4.16659285438016,0.0684122955139646,94.89453125,99.78515625,4.890625
"205","2016-04-05.chi.mem",92,108,-16,16,0,1,-3,201.5,3,102.25,99.25,38,50,27.0166666667,"chi","mem",-12,2016-04-05,12,43.7152777777083,56.2847222222917,7.97982962690979,0.156607289890904,95.5511284722932,105.862586805624,10.3114583333312
